user id,start day,end day,days,is_churner,
87098671,2021-09-07,2021-09-07,0,1,
74136033,2021-09-07,2021-09-07,0,1,
4659069,2021-09-14,2021-09-14,0,1,
31883449,2021-06-22,2021-09-14,84,1,
2697643,2021-09-14,2021-09-14,0,1,
47534937,2021-05-18,2021-09-14,119,1,
22475003,2021-06-01,2021-09-14,105,1,
1829149,2021-07-20,2021-09-14,56,1,
9003029,2021-07-20,2021-09-14,56,1,
5990809,2021-08-10,2021-09-14,35,1,
64722800,2021-08-10,2021-09-14,35,1,
2780574,2021-08-10,2021-09-14,35,1,
31981299,2021-08-17,2021-09-14,28,1,
12436987,2021-08-24,2021-09-14,21,1,
5917371,2021-08-31,2021-09-14,14,1,
16374386,2021-09-14,2021-09-14,0,1,
12192561,2021-09-14,2021-09-14,0,1,
27409084,2021-09-14,2021-09-14,0,1,
5795655,2021-09-14,2021-09-14,0,1,
2888173,2021-09-14,2021-09-14,0,1,
11924761,2021-09-14,2021-09-14,0,1,
37089506,2021-09-14,2021-09-14,0,1,
12425385,2021-09-14,2021-09-14,0,1,
34839486,2021-09-14,2021-09-14,0,1,
25582746,2021-09-14,2021-09-14,0,1,
31117024,2021-09-14,2021-09-14,0,1,
45483159,2021-08-10,2021-09-21,42,1,
23192374,2021-09-21,2021-09-21,0,1,
45553006,2021-08-31,2021-09-21,21,1,
16154787,2021-08-31,2021-09-21,21,1,
57705684,2021-09-07,2021-09-21,14,1,
38503353,2021-09-21,2021-09-21,0,1,
85546382,2021-09-21,2021-09-21,0,1,
5440566,2021-09-21,2021-09-21,0,1,
7529170,2021-09-21,2021-09-21,0,1,
88142961,2021-09-21,2021-09-21,0,1,
41836603,2021-09-21,2021-09-21,0,1,
25400238,2021-09-21,2021-09-21,0,1,
24376012,2021-09-21,2021-09-21,0,1,
20272267,2021-09-21,2021-09-21,0,1,
88014795,2021-09-21,2021-09-21,0,1,
36200906,2021-09-21,2021-09-21,0,1,
1128398,2021-09-21,2021-09-21,0,1,
31962564,2021-08-31,2021-09-28,28,1,
6477701,2021-09-28,2021-09-28,0,1,
22135338,2021-09-28,2021-09-28,0,1,
6385978,2021-09-28,2021-09-28,0,1,
3691722,2021-08-03,2021-09-28,56,1,
15085990,2021-09-21,2021-09-28,7,1,
12818070,2021-09-28,2021-09-28,0,1,
46009326,2021-09-28,2021-09-28,0,1,
32193197,2021-09-28,2021-09-28,0,1,
1253209,2021-09-28,2021-09-28,0,1,
17804750,2021-09-28,2021-09-28,0,1,
33237569,2018-06-05,2021-12-07,1281,0,
39497902,2018-07-10,2021-12-28,1267,0,
4411489,2019-01-01,2021-10-19,1022,0,
17039389,2019-10-08,2021-12-28,812,0,
49699333,2019-10-29,2021-11-16,749,0,
10477073,2019-12-10,2021-11-16,707,0,
61449322,2020-02-25,2021-12-07,651,0,
52183359,2020-05-26,2021-12-28,581,0,
51172624,2020-06-30,2021-12-14,532,0,
63862647,2020-09-01,2021-11-16,441,0,
19235986,2021-02-02,2021-12-28,329,0,
78067366,2021-02-09,2021-11-30,294,0,
1721873,2021-02-16,2021-12-21,308,0,
12258001,2021-05-04,2021-10-05,154,0,
6748505,2021-05-04,2021-12-07,217,0,
18013205,2021-05-04,2021-10-19,168,0,
5621432,2021-05-04,2021-12-14,224,0,
1208791,2021-06-15,2021-12-28,196,0,
3833456,2021-06-15,2021-11-02,140,0,
5893101,2021-06-22,2021-11-09,140,0,
38770318,2021-07-13,2021-10-19,98,0,
2170192,2021-07-13,2021-10-26,105,0,
36420198,2021-07-20,2021-12-14,147,0,
25349618,2021-07-27,2021-10-12,77,0,
87999496,2021-08-03,2021-10-19,77,0,
41898282,2021-08-03,2021-12-28,147,0,
465606,2021-08-10,2021-11-09,91,0,
822522,2021-08-17,2021-11-23,98,0,
39283302,2021-08-31,2021-12-28,119,0,
51971045,2021-08-31,2021-12-14,105,0,
87666586,2021-09-07,2021-11-23,77,0,
12861981,2021-09-07,2021-11-09,63,0,
969848,2021-09-07,2021-11-02,56,0,
38301522,2021-09-07,2021-12-28,112,0,
9256667,2021-09-07,2021-11-30,84,0,
13970565,2021-09-14,2021-12-14,91,0,
2877563,2021-09-14,2021-10-05,21,0,
7416231,2021-09-14,2021-10-26,42,0,
726061,2021-09-14,2021-12-28,105,0,
6031534,2021-09-14,2021-12-14,91,0,
8584604,2021-09-14,2021-11-30,77,0,
55293845,2021-09-14,2021-11-23,70,0,
1703543,2021-09-14,2021-10-05,21,0,
3925529,2021-09-14,2021-11-02,49,0,
6424544,2021-09-21,2021-11-30,70,0,
1577620,2021-09-21,2021-11-02,42,0,
29173724,2021-09-21,2021-11-02,42,0,
36800937,2021-09-21,2021-10-12,21,0,
26069041,2021-09-28,2021-10-05,7,0,
7165947,2021-09-28,2021-11-02,35,0,
46710983,2021-09-28,2021-10-26,28,0,
444009,2021-09-28,2021-10-05,7,0,
42478131,2021-09-28,2021-10-19,21,0,
2737000,2021-09-28,2021-10-05,7,0,
68308644,2021-09-28,2021-10-05,7,0,
11610734,2021-09-28,2021-10-05,7,0,
1716356,2021-10-05,2021-10-12,7,0,
82539263,2021-10-05,2021-10-26,21,0,
85476318,2021-10-05,2021-10-12,7,0,
48281287,2021-10-05,2021-10-19,14,0,
1789613,2021-10-05,2021-10-19,14,0,
32543098,2021-10-05,2021-10-12,7,0,
5238619,2021-10-05,2021-10-19,14,0,
23096288,2021-10-05,2021-12-07,63,0,
45923825,2021-10-05,2021-10-12,7,0,
18537688,2021-10-05,2021-10-12,7,0,
1410927,2021-10-05,2021-10-12,7,0,
4208497,2021-10-05,2021-10-12,7,0,
4745846,2021-10-12,2021-10-19,7,0,
12700305,2021-10-12,2021-10-19,7,0,
6435143,2021-10-12,2021-10-19,7,0,
29107077,2021-10-12,2021-10-26,14,0,
17945,2021-10-12,2021-10-19,7,0,
8772750,2021-10-12,2021-12-28,77,0,
8064242,2021-10-12,2021-10-26,14,0,
12245673,2021-10-12,2021-10-19,7,0,
37679765,2021-10-12,2021-10-19,7,0,
32227972,2021-10-12,2021-10-19,7,0,
16037814,2021-10-12,2021-10-19,7,0,
42054862,2021-10-12,2021-10-19,7,0,
12762439,2021-10-12,2021-10-19,7,0,
1930858,2021-10-12,2021-10-19,7,0,
21954664,2021-10-12,2021-10-19,7,0,
86683090,2021-10-12,2021-10-19,7,0,
92806153,2021-10-19,2021-10-26,7,0,
44685759,2021-10-19,2021-10-26,7,0,
4248665,2021-10-19,2021-10-26,7,0,
37153155,2021-10-19,2021-10-26,7,0,
5912422,2021-10-19,2021-11-23,35,0,
5700041,2021-10-19,2021-10-26,7,0,
30921663,2021-10-19,2021-10-26,7,0,
3738940,2021-10-19,2021-11-09,21,0,
16636244,2021-10-19,2021-10-26,7,0,
52712273,2021-10-19,2021-10-26,7,0,
25850,2021-10-19,2021-10-26,7,0,
19669890,2021-10-19,2021-10-26,7,0,
9521583,2021-10-19,2021-10-26,7,0,
51878994,2021-10-19,2021-10-26,7,0,
22836482,2021-10-19,2021-10-26,7,0,
62109427,2021-10-19,2021-10-26,7,0,
405346,2021-10-19,2021-10-26,7,0,
15841903,2021-10-19,2021-11-23,35,0,
103584,2021-10-26,2021-11-02,7,0,
54917098,2021-10-26,2021-11-30,35,0,
76953164,2021-10-26,2021-11-02,7,0,
79863718,2021-10-26,2021-11-02,7,0,
93245805,2021-10-26,2021-11-02,7,0,
7851093,2021-10-26,2021-12-28,63,0,
8027928,2021-10-26,2021-11-09,14,0,
15210698,2021-10-26,2021-11-02,7,0,
53305948,2021-10-26,2021-11-02,7,0,
2260120,2021-10-26,2021-11-02,7,0,
59730285,2021-10-26,2021-12-21,56,0,
42889933,2021-10-26,2021-11-02,7,0,
6637618,2021-10-26,2021-11-02,7,0,
6198468,2021-10-26,2021-11-02,7,0,
19173854,2021-10-26,2021-11-02,7,0,
7777405,2021-10-26,2021-11-02,7,0,
10438686,2021-10-26,2021-11-02,7,0,
75361430,2021-10-26,2021-12-21,56,0,
42936767,2021-10-26,2021-11-16,21,0,
55283735,2021-10-26,2021-12-07,42,0,
4461127,2021-10-26,2021-11-02,7,0,
17046035,2021-11-02,2021-12-14,42,0,
60594457,2021-11-02,2021-11-16,14,0,
12769364,2021-11-02,2021-11-09,7,0,
625949,2021-11-02,2021-11-09,7,0,
4393655,2021-11-02,2021-11-09,7,0,
16889847,2021-11-02,2021-11-09,7,0,
84401539,2021-11-02,2021-12-07,35,0,
5786126,2021-11-02,2021-11-16,14,0,
18232410,2021-11-02,2021-11-09,7,0,
38736306,2021-11-02,2021-12-07,35,0,
6185894,2021-11-02,2021-11-09,7,0,
903890,2021-11-02,2021-11-09,7,0,
45590481,2021-11-02,2021-11-09,7,0,
77989731,2021-11-02,2021-11-09,7,0,
8963832,2021-11-02,2021-11-09,7,0,
30388648,2021-11-02,2021-11-09,7,0,
78471277,2021-11-02,2021-11-09,7,0,
3056077,2021-11-02,2021-11-09,7,0,
9076564,2021-11-02,2021-11-09,7,0,
4989127,2021-11-09,2021-11-16,7,0,
17259123,2021-11-09,2021-12-28,49,0,
34929731,2021-11-09,2021-11-16,7,0,
73549313,2021-11-09,2021-11-16,7,0,
30610298,2021-11-09,2021-11-16,7,0,
32241292,2021-11-09,2021-11-16,7,0,
63454063,2021-11-09,2021-11-30,21,0,
5236035,2021-11-09,2021-11-16,7,0,
51711739,2021-11-09,2021-11-16,7,0,
31786517,2021-11-09,2021-11-16,7,0,
70126806,2021-11-09,2021-11-16,7,0,
5921306,2021-11-09,2021-11-16,7,0,
82392645,2021-11-09,2021-11-16,7,0,
32899185,2021-11-09,2021-11-16,7,0,
59622095,2021-11-09,2021-11-16,7,0,
14274149,2021-11-09,2021-11-16,7,0,
392862,2021-11-09,2021-11-16,7,0,
45185,2021-11-09,2021-11-16,7,0,
22891797,2021-11-09,2021-11-16,7,0,
25607200,2021-11-09,2021-11-16,7,0,
87031811,2021-11-16,2021-11-23,7,0,
55077129,2021-11-16,2021-11-23,7,0,
23078472,2021-11-16,2021-11-23,7,0,
48846150,2021-11-16,2021-11-30,14,0,
29223998,2021-11-16,2021-11-23,7,0,
2010933,2021-11-16,2021-12-21,35,0,
87688951,2021-11-16,2021-11-23,7,0,
19912393,2021-11-16,2021-11-23,7,0,
39615127,2021-11-16,2021-11-23,7,0,
8144521,2021-11-16,2021-11-23,7,0,
8294669,2021-11-16,2021-11-23,7,0,
58058113,2021-11-16,2021-11-23,7,0,
24389604,2021-11-16,2021-12-28,42,0,
85550395,2021-11-16,2021-11-23,7,0,
2138022,2021-11-16,2021-11-30,14,0,
58174915,2021-11-23,2021-12-07,14,0,
42914663,2021-11-23,2021-11-30,7,0,
1094273,2021-11-23,2021-11-30,7,0,
32793463,2021-11-23,2021-11-30,7,0,
30342,2021-11-23,2021-11-30,7,0,
387433,2021-11-23,2021-11-30,7,0,
38653153,2021-11-23,2021-12-07,14,0,
92443801,2021-11-23,2021-11-30,7,0,
34943494,2021-11-23,2021-11-30,7,0,
75085934,2021-11-23,2021-11-30,7,0,
32181288,2021-11-23,2021-11-30,7,0,
4661021,2021-11-23,2021-11-30,7,0,
1148167,2021-11-23,2021-11-30,7,0,
7033953,2021-11-23,2021-11-30,7,0,
83939151,2021-11-23,2021-11-30,7,0,
29822993,2021-11-23,2021-11-30,7,0,
40465939,2021-11-23,2021-11-30,7,0,
432235,2021-11-30,2021-12-07,7,0,
27902909,2021-11-30,2021-12-07,7,0,
43683140,2021-11-30,2021-12-07,7,0,
75506483,2021-11-30,2021-12-07,7,0,
49237188,2021-11-30,2021-12-07,7,0,
31750443,2021-11-30,2021-12-07,7,0,
47391194,2021-11-30,2021-12-07,7,0,
4366344,2021-11-30,2021-12-07,7,0,
5616668,2021-11-30,2021-12-07,7,0,
7591549,2021-11-30,2021-12-07,7,0,
6035284,2021-11-30,2021-12-07,7,0,
18241276,2021-11-30,2021-12-07,7,0,
6274098,2021-11-30,2021-12-07,7,0,
44114052,2021-11-30,2021-12-07,7,0,
14366138,2021-11-30,2021-12-07,7,0,
13597645,2021-11-30,2021-12-07,7,0,
23358927,2021-11-30,2021-12-07,7,0,
17175136,2021-11-30,2021-12-07,7,0,
17158288,2021-12-07,2021-12-14,7,0,
45045995,2021-12-07,2021-12-14,7,0,
183379,2021-12-07,2021-12-14,7,0,
12874721,2021-12-07,2021-12-14,7,0,
4831126,2021-12-07,2021-12-21,14,0,
3322382,2021-12-07,2021-12-14,7,0,
91792932,2021-12-07,2021-12-14,7,0,
9397454,2021-12-07,2021-12-21,14,0,
11743805,2021-12-07,2021-12-14,7,0,
311098,2021-12-07,2021-12-14,7,0,
26490000,2021-12-07,2021-12-14,7,0,
7132817,2021-12-07,2021-12-14,7,0,
1400247,2021-12-07,2021-12-14,7,0,
30621579,2021-12-07,2021-12-14,7,0,
11997462,2021-12-07,2021-12-14,7,0,
42257245,2021-12-07,2021-12-14,7,0,
22483767,2021-12-07,2021-12-14,7,0,
519157,2021-12-07,2021-12-14,7,0,
53017475,2021-12-07,2021-12-14,7,0,
13136287,2021-12-14,2021-12-21,7,0,
34489160,2021-12-14,2021-12-21,7,0,
10974651,2021-12-14,2021-12-28,14,0,
25464814,2021-12-14,2021-12-21,7,0,
8389610,2021-12-14,2021-12-21,7,0,
37384568,2021-12-14,2021-12-21,7,0,
8322266,2021-12-14,2021-12-21,7,0,
24888145,2021-12-14,2021-12-21,7,0,
7630575,2021-12-14,2021-12-21,7,0,
80654433,2021-12-14,2021-12-28,14,0,
16177860,2021-12-14,2021-12-21,7,0,
14278376,2021-12-14,2021-12-28,14,0,
56727196,2021-12-14,2021-12-21,7,0,
29611875,2021-12-14,2021-12-21,7,0,
6624716,2021-12-14,2021-12-21,7,0,
13452321,2021-12-14,2021-12-21,7,0,
6882900,2021-12-14,2021-12-21,7,0,
75644310,2021-12-14,2021-12-28,14,0,
28193762,2021-12-14,2021-12-21,7,0,
5175311,2021-12-14,2021-12-21,7,0,
39265201,2021-12-14,2021-12-21,7,0,
7209421,2021-12-14,2021-12-21,7,0,
9862270,2021-12-14,2021-12-21,7,0,
1946952,2021-12-14,2021-12-21,7,0,
14957706,2021-12-14,2021-12-21,7,0,
19914906,2021-12-14,2021-12-21,7,0,
52177452,2021-12-14,2021-12-21,7,0,
34498039,2021-12-21,2021-12-28,7,0,
46023211,2021-12-21,2021-12-28,7,0,
50121326,2021-12-21,2021-12-28,7,0,
96563512,2021-12-21,2021-12-28,7,0,
41083139,2021-12-21,2021-12-28,7,0,
44219491,2021-12-21,2021-12-28,7,0,
31981299,2021-12-21,2021-12-28,7,0,
46158005,2021-12-21,2021-12-28,7,0,
7889726,2021-12-21,2021-12-28,7,0,
72725647,2021-12-21,2021-12-28,7,0,
64026992,2021-12-21,2021-12-28,7,0,
25346669,2021-12-21,2021-12-28,7,0,
12871158,2021-12-21,2021-12-28,7,0,
22711712,2021-12-21,2021-12-28,7,0,
1808875,2021-12-21,2021-12-28,7,0,
26748923,2021-12-21,2021-12-28,7,0,
time threshold(80%),28.0,
